title,originallink,link,description,pubDate,corp_name
"KAI, <b>우주</b>·UAM·<b>항공</b>전자 분야 핵심 인재 100여명 채용",https://biz.chosun.com/industry/company/2021/09/09/KONWDGTQKZGQHEHDF5RK4YHP7Y/?utm_source=naver&utm_medium=original&utm_campaign=biz,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=366&aid=0000760304,"<b>한국항공우주</b>(047810)산업㈜(KAI)이 UAM(도심<b>항공</b>교통), 유무인 복합체계(MUM-T), 위성·<b>우주</b> 발사체, <b>항공</b>전자, 시뮬레이션·SW(소프트웨어) 등 5대 미래사업 추진을 위한 핵심 인재 채용에 나섰다고 9일 밝혔다. 이번... ","Thu, 09 Sep 2021 11:33:00 +0900",한국항공우주
"<b>한국항공우주</b>, UAM 등 27개 분야 100여명 채용",http://www.edaily.co.kr/news/newspath.asp?newsid=02420646629178480,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=105&oid=018&aid=0005032880,"<b>한국항공우주</b>산업(KAI)는 도심<b>항공</b>교통(UAM), 유무인 복합체계(MUM-T), 위성·<b>우주</b> 발사체, <b>항공</b>전자, 시뮬레이션·소프트웨어(SW) 등 5대 미래사업 추진을 위한 핵심 인재 채용에 나선다고 9일 밝혔다. 이번 채용은 미래... ","Thu, 09 Sep 2021 12:15:00 +0900",한국항공우주
"KAI, <b>우주</b><b>항공</b>분야 인재 100여명 채용",http://www.busan.com/view/busan/view.php?code=2021090915153731662,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=082&aid=0001118508,"<b>한국항공우주</b>산업(주)(KAI)가 미래 <b>우주</b><b>항공</b> 분야 핵심인재 100여명을 채용한다고 9일 밝혔다. KAI가 채용하는 분야는 UAM, 유무인 복합체계(MUM-T), 위성/<b>우주</b> 발사체, <b>항공</b>전자, 시뮬레이션/SW 등 5대 미래 <b>항공</b>... ","Thu, 09 Sep 2021 15:24:00 +0900",한국항공우주
한컴인스페이스의 <b>우주</b>시대 열린다… 내년 위성 발사,http://moneys.mt.co.kr/news/mwView.php?no=2021091019238098353,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=105&oid=417&aid=0000734750,9년 전 이곳을 창업해 현재까지 이끌고 있는 최명진 대표(46·사진)는 <b>한국</b>과학기술원(KAIST)에서 이학박사를 취득하고 <b>한국항공우주</b>연구원에서 근무했던 위성 영상 데이터 전문가다. 위성 영상 데이터 손실 문제를... ,"Tue, 14 Sep 2021 05:26:00 +0900",한국항공우주
"(특징주)<b>우주</b><b>항공</b>주, 스페이스X 발사 성공 소식에도 '잠잠'",http://www.newstomato.com/ReadNews.aspx?no=1074445&inflow=N,http://www.newstomato.com/ReadNews.aspx?no=1074445&inflow=N,"16일 <b>한국</b>거래소에 따르면 이날 오전 9시30분 현재 <b>한국항공우주</b>(047810)는 0.32% 오른 3만1600원에 거래되고 있다. 한화에어로스페이스(012450), 켄코아에어로스페이스(274090) 등은 1~2%대 약세다.쎄트렉아이(099320)는 1%대... ","Thu, 16 Sep 2021 09:38:00 +0900",한국항공우주
"<b>항공</b>안전기술원장 이대성 16일 취임, &quot;미래 향한 혁신 단행&quot;",https://www.businesspost.co.kr/BP?command=article_view&num=250700,https://www.businesspost.co.kr/BP?command=article_view&num=250700,<b>항공</b>안전기술원 원장으로 이대성 <b>한국항공우주</b>연구원 연구위원 취임한다. <b>항공</b>안전기술원은 이대성 신임 원장이 16일 취임한다고 15일 밝혔다. 이대성 <b>항공</b>안전기술원 신임 원장. &lt;<b>항공</b>안전기술원&gt; 이 원장은 서울에서... ,"Wed, 15 Sep 2021 21:02:00 +0900",한국항공우주
"<b>롯데</b>홈<b>쇼핑</b>, 코로나19 분투 의료진에 비타민·건강용품",http://www.newsis.com/view/?id=NISX20210916_0001586214&cID=13001&pID=13000,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=003&aid=0010724677,기사내용 요약영등포 선별진료소에 '응원키트' 기부 영등포구사회복지協에 8000만원 전달 <b>롯데</b>홈<b>쇼핑</b>은 16일 추석 연휴를 앞두고 코로나19 확산 저지를 위해 일선에서 분투하고 있는 영등포구 선별진료소 의료진... ,"Thu, 16 Sep 2021 10:45:00 +0900",롯데쇼핑
"<b>롯데</b>홈<b>쇼핑</b>, 추석 앞두고 영등포 의료진·지역사회에 나눔 활동",https://www.news1.kr/articles/?4436667,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=421&aid=0005607820,<b>롯데</b>홈<b>쇼핑</b>은 추석을 앞두고 서울 지역사회에 나눔 활동을 펼쳤다고 16일 밝혔다. 우선 <b>롯데</b>홈<b>쇼핑</b>은 영등포구 선별진료소 의료진·방역 관계자 100여명에게 비타민·마사지건·다리순환패치가 담긴 응원 키트를... ,"Thu, 16 Sep 2021 10:03:00 +0900",롯데쇼핑
"<b>롯데</b>홈<b>쇼핑</b>, 의료진·지역사회에 추석맞이 기부금 전달",http://www.fnnews.com/news/202109160916060704,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=014&aid=0004710046,"<b>롯데</b>홈<b>쇼핑</b>은 16일 영등포구 선별진료소 의료진 및 방역 관계자 100여 명에게 ‘응원 키트’를 지원하고, ‘영등포구사회복지협의회’에 기부금 8000만 원을 전달했다고 밝혔다. 이번 기부는 영등포 지역 사회공헌활동인... ","Thu, 16 Sep 2021 09:19:00 +0900",롯데쇼핑
"<b>롯데</b>홈<b>쇼핑</b>, 연휴 집콕족 겨냥 프리미엄 상품 집중 편성",http://www.etnews.com/20210915000114,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=030&aid=0002969773,"<b>롯데</b>홈<b>쇼핑</b>(대표 이완신)은 추석 연휴 집콕족을 겨냥해 16일부터 명품, 주얼리, 가구 등 프리미엄 상품을 집중 편성하고, 할인 혜택을 제공하는 '골드문 위크' 행사를 진행한다. <b>롯데</b>홈<b>쇼핑</b>이 지난 설 기간 명절 전후... ","Wed, 15 Sep 2021 12:03:00 +0900",롯데쇼핑
"<b>롯데</b>홈<b>쇼핑</b>, 추석 앞두고 의료진에 기부금 등 전달",https://www.etoday.co.kr/news/view/2062955,https://www.etoday.co.kr/news/view/2062955,"이투데이=안경무 기자 | (사진제공=<b>롯데</b>홈<b>쇼핑</b>) <b>롯데</b>홈<b>쇼핑</b>은 추석을 앞두고 16일 영등포구 선별진료소 의료진 및 방역 관계자 100여 명에게 ‘응원 키트’를 지원하고, ‘영등포구사회복지협의회’에 기부금 8000만 원을... ","Thu, 16 Sep 2021 14:08:00 +0900",롯데쇼핑
"<b>롯데</b>홈<b>쇼핑</b>, 코로나19 해결에 힘쓰는 의료진에 '응원 키트' 전달",http://news.mt.co.kr/mtview.php?no=2021091608160964498,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=008&aid=0004646026,<b>롯데</b>홈<b>쇼핑</b>이 추석을 맞아 코로나19(COVID-19)로 고생하는 의료진과 지역 사회를 위해 기부금을 전달했다. <b>롯데</b>홈<b>쇼핑</b>은 16일 서울 영등포구 선별진료소 의료진 및 방역 관계자 100여명에게 '응원 키트'를 지원하고... ,"Thu, 16 Sep 2021 08:25:00 +0900",롯데쇼핑
"<b>롯데</b>홈<b>쇼핑</b>, 추석 맞아 코로나19 의료진·지역사회 돕는다",http://news.tf.co.kr/read/economy/1888497.htm,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=629&aid=0000106437,"추석 맞아 의료진에 용품 지원, 소외계층엔 기부금 전달 <b>롯데</b>홈<b>쇼핑</b>이 추석을 앞두고 신종 코로나바이러스 감염증(코로나19) 의료진과 지역 소외계층 지원에 나섰다. <b>롯데</b>홈<b>쇼핑</b>은 16일 영등포구 선별진료소 의료진 및... ","Thu, 16 Sep 2021 11:51:00 +0900",롯데쇼핑
"<b>롯데</b>홈<b>쇼핑</b>, 의료진ㆍ지역 사회에 온정 나눠",https://www.dnews.co.kr/uhtml/view.jsp?idxno=202109161117043690583,https://www.dnews.co.kr/uhtml/view.jsp?idxno=202109161117043690583,<b>롯데</b>홈<b>쇼핑</b>이 추석을 앞두고 의료진과 지역 사회에 온정을 나눴다. <b>롯데</b>홈<b>쇼핑</b>은 영등포구 선별진료소 의료진 및 방역 관계자 100여 명에게 ‘응원 키트’를 지원하고‘영등포구사회복지협의회’에 기부금 8000만원을... ,"Thu, 16 Sep 2021 11:20:00 +0900",롯데쇼핑
"<b>롯데</b>홈<b>쇼핑</b>, 추석 앞두고 의료진·지역사회에 기부금·물품 전달",https://view.asiae.co.kr/article/2021091607473549307,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=277&aid=0004970401,"16일 영등포지역 선별진료소 의료진 100여명에 비타민, 건강용품 등 지원 지역 소외계층 코로나19 극복 위한 기부금 8000만원 전달 <b>롯데</b>홈<b>쇼핑</b>은 추석을 앞둔 16일 서울 영등포구 선별진료소 의료진 및 방역 관계자... ","Thu, 16 Sep 2021 08:00:00 +0900",롯데쇼핑
"<b>롯데</b>홈<b>쇼핑</b>, 의료진과 지역사회에 기부금 등 전달",https://zdnet.co.kr/view/?no=20210916092814,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=105&oid=092&aid=0002233927,"<b>롯데</b>홈<b>쇼핑</b>(대표 이완신)은 추석을 앞두고 16일 영등포구 선별진료소 의료진 및 방역 관계자 100여 명에게 ‘응원 키트’를 지원하고, ‘영등포구사회복지협의회’에 기부금 8천만 원을 전달했다고 밝혔다. 이날 행사는... ","Thu, 16 Sep 2021 11:12:00 +0900",롯데쇼핑
"<b>롯데</b>홈<b>쇼핑</b>, 추석 앞두고 의료진과 지역사회에 기부금 등 전달",http://www.etnews.com/20210916000122,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=030&aid=0002970092,"<b>롯데</b>홈<b>쇼핑</b>(대표 이완신)은 추석을 앞두고 16일 영등포구 선별진료소 의료진 및 방역 관계자 100여명에게 '응원 키트'를 지원하고, '영등포구사회복지협의회'에 기부금 8000만원을 전달했다. 이날 행사는 <b>롯데</b>홈<b>쇼핑</b> 본사가... ","Thu, 16 Sep 2021 14:00:00 +0900",롯데쇼핑
"<b>롯데</b>홈<b>쇼핑</b>, 연휴 집콕족 공략 '골드문 위크' 연다",https://www.news1.kr/articles/?4435052,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=421&aid=0005604651,<b>롯데</b>홈<b>쇼핑</b>은 오는 16일부터 추석 연휴 집콕족을 겨냥해 고급 상품을 집중 편성하는 '골드문 위크'를 연다고 15일 밝혔다. 최근 홈<b>쇼핑</b>에서도 보복 소비 영향으로 고가 상품에 대한 수요가 크게 늘고 있다. <b>롯데</b>홈<b>쇼핑</b>은... ,"Wed, 15 Sep 2021 08:55:00 +0900",롯데쇼핑
"<b>롯데쇼핑</b> &quot;추석 연휴 백화점, 마트 휴점일 체크하세요&quot;",https://ilyo.co.kr/?ac=article_view&entry_id=411845,https://ilyo.co.kr/?ac=article_view&entry_id=411845,<b>롯데쇼핑</b> 홍보실 정호경 팀장 &quot;추석 연휴기간 <b>쇼핑</b> 불편을 최소화하기 위해 교차 휴점을 실시하게 됐다&quot;며 &quot;명절을 기념하는 다양한 프로모션과 이벤트를 마련해 진행할 예정&quot;이라고 말했다. 이혜림 부산/경남 기자,"Wed, 15 Sep 2021 18:20:00 +0900",롯데쇼핑
명절 '명품족' 공략 나선 <b>롯데</b>홈<b>쇼핑</b>,http://news.mt.co.kr/mtview.php?no=2021091508171711065,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=008&aid=0004645398,<b>롯데</b>홈<b>쇼핑</b>이 명절 명품족 공략에 나섰다. 코로나19(COVID-19) 영향으로 명절에 프리미엄 상품 수요가 급증한 것을 겨냥해 프리미엄 상품 확대에 나선 것이다. <b>롯데</b>홈<b>쇼핑</b>은 추석 연휴 집콕족을 겨냥해 오는 16일부터... ,"Wed, 15 Sep 2021 09:19:00 +0900",롯데쇼핑
"<b>롯데</b>홈<b>쇼핑</b>, 추석 앞두고 의료진·지역사회에 나눔 활동",http://www.newsway.co.kr/news/view?tp=1&ud=2021091611012799509,http://www.newsway.co.kr/news/view?tp=1&ud=2021091611012799509,<b>롯데</b>홈<b>쇼핑</b>은 추석을 앞두고 서울 영등포구 선별진료소 의료진 및 방역 관계자 100여 명에게 ‘응원 키트’를 지원하고 영등포구사회복지협의회에 기부금 8000만원을 전달했다고 16일 밝혔다. 이날 행사는 <b>롯데</b>홈<b>쇼핑</b>... ,"Thu, 16 Sep 2021 11:02:00 +0900",롯데쇼핑
'연휴 집에서 보낸다면' <b>롯데</b>홈<b>쇼핑</b>서 프리미엄 <b>쇼핑</b>하세요,http://www.fnnews.com/news/202109150904333260,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=014&aid=0004709226,<b>롯데</b>홈<b>쇼핑</b>은 16일부터 프리미엄 상품을 집중 편성해 할인 혜택을 제공하는 ‘골드문 위크’ 행사를 진행한다고 15일 밝혔다. 이번 행사는 추석 연휴를 집에서 보내는 '집콕족'을 겨냥해 마련됐다. <b>롯데</b>홈<b>쇼핑</b>에 따르면... ,"Wed, 15 Sep 2021 09:09:00 +0900",롯데쇼핑
<b>롯데쇼핑</b>의 '한샘 활용 전략'에 합격점 준 신용평가사 [마켓인사이트],https://www.hankyung.com/finance/article/202109143314i,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=015&aid=0004604572,≪이 기사는 09월13일(15:02) 자본시장의 혜안 ‘마켓인사이트’에 게재된 기사입니다≫ <b>롯데쇼핑</b>이 한샘 지분 인수를 통해 중장기적인 시너지 효과를 낼 것이란 국내 신용평가사의 전망이 나왔다. 한국기업평가는 13일... ,"Tue, 14 Sep 2021 09:28:00 +0900",롯데쇼핑
"<b>롯데쇼핑</b> 백화점사업부, 입점업체 검증용 데이터 수집 자동화",http://news.mk.co.kr/newsRead.php?no=888723&year=2021,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=105&oid=009&aid=0004852635,◆ 코리아 빅데이터 어워드 / 유통부문 과기부장관상 ◆ <b>롯데쇼핑</b> 백화점사업부(대표이사 황범석)가 제8회 코리아 빅데이터 어워드에서 유통부문 대상(과학기술정보통신부 장관상)을 수상했다. 1999년 유통 부문에서... ,"Wed, 15 Sep 2021 04:05:00 +0900",롯데쇼핑
"<b>롯데</b>홈<b>쇼핑</b>, 코로나19 극복 지역 소외계층에 '기부금' 전달",http://www.100ssd.co.kr/news/articleView.html?idxno=80756,http://www.100ssd.co.kr/news/articleView.html?idxno=80756,<b>롯데</b>홈<b>쇼핑</b>이 명절을 앞두고 의료진과 지역사회에 기부금 등을 전달한다. <b>롯데</b>홈<b>쇼핑</b>이 명절을 앞두고 의료진과 지역사회에 기부금 등을 전달한다. <b>롯데</b>홈<b>쇼핑</b>은 16일 영등포구 선별진료소 의료진 및 방역 관계자 100여... ,"Thu, 16 Sep 2021 10:06:00 +0900",롯데쇼핑
"<b>효성</b>화학, 3분기 저점…2023년까지 우상향 전망 -KTB",http://www.edaily.co.kr/news/newspath.asp?newsid=01203766629180776,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=018&aid=0005038594,"증설이 끝나면 캐파는 6800톤으로 증가하고 <b>효성티앤씨</b>의 중국 캐파를 포함한 그룹 기준으로는 9800톤으로, 이는 국내 경쟁사 캐파 대비 73% 수준이라는 설명이다. 박 연구원은 “기존 투자 포인트였던 베트남... ","Thu, 16 Sep 2021 07:35:00 +0900",효성티앤씨
"<b>효성</b>화학, 울산화재 영향에 3Q 전망치 하회 예상-KTB證",http://www.inews24.com/view/1405069,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=031&aid=0000624553,박 연구원은 &quot;내년 9월 완공 이후 양산 시점은 내년 4분기가 될 것&quot;이라며 &quot;증설 완료 시 효성화학의 생산능력은 6천800톤으로 증가해 <b>효성티앤씨</b>의 중국 생산능력을 포함하면 그룹 기준 생산능력은 9천800톤으로... ,"Thu, 16 Sep 2021 08:23:00 +0900",효성티앤씨
[클릭 e종목] &quot;증설에 또 증설…실적 우상향 이어질 <b>효성</b>화학&quot;,https://view.asiae.co.kr/article/2021091607394699086,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=277&aid=0004970387,증설 완료시 효성화학의 생산능력은 6800톤으로 증가해 <b>효성티앤씨</b>의 중국 생산능력을 포함하면 그룹 기준 생산능력은 9800톤으로 늘어날 것으로 점쳐진다. 이는 국내 경쟁사 생산능력의 73%에 육박하는 수준이다.... ,"Thu, 16 Sep 2021 07:37:00 +0900",효성티앤씨
"“<b>효성티앤씨</b>, 내년에도 스판덱스는 높은 수익성 유지 전망”",https://www.news2day.co.kr/article/20210915500083,https://www.news2day.co.kr/article/20210915500083,"올해 4분기, NF3 증설 효과 발생 키움증권은 15일 <b>효성티앤씨</b>에 대해 경쟁사들의 증설 추진, 석탄 가격 상승에 따른 원재료 가격 상승 전망 등으로 최근 주가가 하락세에 있다. 다만 차별화 스판덱스의 견조한 수요 지속... ","Wed, 15 Sep 2021 11:56:00 +0900",효성티앤씨
"<b>효성티앤씨</b>, 광양제철소서 버려진 페트병으로 친환경 섬유 만든다",https://biz.chosun.com/industry/company/2021/09/01/6F3VUBUVHFFQLHML777NHTZPLU/?utm_source=naver&utm_medium=original&utm_campaign=biz,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=366&aid=0000758302,"<b>효성티앤씨</b>(298020)가 광양만권의 폐페트병으로 만든 ‘리젠’을 지역 기업과 업체들에게 공급한다. 31일 효성그룹에 따르면 <b>효성티앤씨</b>는 전날 포스코(POSCO(005490)), 여수광양항만공사와 ‘광양만권 자원순환 프로젝트’... ","Wed, 01 Sep 2021 09:22:00 +0900",효성티앤씨
"<b>효성</b>, 신입사원 멘토링…직장생활 적응 도와",http://news.mk.co.kr/newsRead.php?no=884219&year=2021,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004852021,<b>효성티앤씨</b>는 친환경 스타트업인 플리츠마마에 지분 참여를 결정하며 협업체계를 구축했다. <b>효성티앤씨</b>는 자체 브랜드 'G3H10'을 통해 코로나19로 의류 수요가 감소해 일감 부족으로 어려움을 겪고 있는 중소 원단... ,"Tue, 14 Sep 2021 04:03:00 +0900",효성티앤씨
<b>효성티앤씨</b> 주가 6%↑...&quot;3분기 호실적 기대감&quot; 전망에 강세,http://www.ajunews.com/view/20210910150424356,http://www.ajunews.com/view/20210910150424356,전기연 기자 kiyeoun01@ajunews.com <b>효성티앤씨</b> 주가가 상승세다. 10일 한국거래소에 따르면 오후 3시 4분 기준 <b>효성티앤씨</b>는 전일 대비 6.49%(4만6000원) 상승한 75만5000원에 거래되고 있다. <b>효성티앤씨</b> 시가총액은... ,"Fri, 10 Sep 2021 15:08:00 +0900",효성티앤씨
"<b>효성티앤씨</b> 주식 매수의견 유지, &quot;스판텍스 좋아 3분기 최대 영업이익&quot;",https://www.businesspost.co.kr/BP?command=article_view&num=249738,https://www.businesspost.co.kr/BP?command=article_view&num=249738,<b>효성티앤씨</b> 주식 매수의견이 유지됐다. 다만 목표주가는 낮아졌다. 스판덱스의 실적 호조로 3분기 분기 사상 최대 영업이익을 낼 것으로 전망됐다. 다만 주가순자산비율(주가와 1주당 순자산을 비교해 평가한 비율)을... ,"Fri, 10 Sep 2021 09:30:00 +0900",효성티앤씨
"신한금투 &quot;<b>효성티앤씨</b>, 최근 주가 하락 과도…목표가 120만원&quot;",https://www.news1.kr/articles/?4430359,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=421&aid=0005595083,이진명 신한금투 연구원은 &quot;<b>효성티앤씨</b> 주가는 스판덱스 시황 둔화 우려 등으로 고점대비 26% 하락했다&quot;면서 &quot;다만 3분기에도 지속될 호실적과 향후 스판덱스 시장의 구조적 성장을 감안할 경우 최근 주가 하락은... ,"Fri, 10 Sep 2021 09:11:00 +0900",효성티앤씨
"<b>효성티앤씨</b>, 스판덱스 호조 속 '장중 주가 급등'",http://www.choicenews.co.kr/news/articleView.html?idxno=84691,http://www.choicenews.co.kr/news/articleView.html?idxno=84691,<b>효성티앤씨</b> 터키 스판덱스공장. /사진=뉴시스 10일 증시에서 <b>효성티앤씨</b> 주가가 장중 급등하고 있다. 3분기 호실적을 기록할 것이라는 증권계 진단이 투자심리에 영향을 미치는 것으로 여겨진다. 한국거래소에 따르면... ,"Fri, 10 Sep 2021 12:00:00 +0900",효성티앤씨
"[특징주]<b>효성티앤씨</b>, 3분기 호실적 전망에 상승",http://www.edaily.co.kr/news/newspath.asp?newsid=01958166629178808,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=018&aid=0005034100,<b>효성티앤씨</b>(298020)가 상승 중이다. 3분기 호실적 기대감에 내림세를 보였던 주가가 상승세로 돌아섰다. 10일 마켓포인트에 따르면 <b>효성티앤씨</b>는 오전 11시 20분 기준 전 거래일보다 4.80%(3만4000원) 오른 74만3000원에... ,"Fri, 10 Sep 2021 11:23:00 +0900",효성티앤씨
"<b>효성티앤씨</b>, 국내 최대 섬유전시회서 친환경 제품 선보인다",https://biz.chosun.com/industry/company/2021/08/31/G6BNXMRRDVCBDLXLTACOSCLJSU/?utm_source=naver&utm_medium=original&utm_campaign=biz,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=366&aid=0000758050,<b>효성티앤씨</b>(298020)가 오는 9월 1일부터 3일까지 서울 코엑스에서 열리는 국내 최대 섬유전시회인 ‘2021 프리뷰인서울(PIS·Preview in Seoul)’에 참가한다. 31일 <b>효성티앤씨</b>에 따르면 이번 섬유전시회에 친환경 제품을 대거... ,"Tue, 31 Aug 2021 11:31:00 +0900",효성티앤씨
&quot;경기 불황? 그런거 모릅니다&quot;…지지부진 코스피에도 나홀로 웃는 종목은?,http://news.mk.co.kr/newsRead.php?no=879778&year=2021,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004851418,에프앤가이드 4분기 실적 전망 포스코 영업이익 2조원 상회 6개월前 추정치 두배로 껑충 <b>효성티앤씨</b>는 세배로 더 늘어 40개社가 당초 예상 뛰어넘어 에쓰오일·기아·HMM도 눈길 전 세계 경기의 '피크아웃(실적이 정점을... ,"Sun, 12 Sep 2021 17:59:00 +0900",효성티앤씨
"<b>효성티앤씨</b>, 광양만 자원순환 프로젝트 나선다",http://www.newsis.com/view/?id=NISX20210901_0001567761&cID=13001&pID=13000,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=003&aid=0010695274,기사내용 요약광양만권역 수거 폐페트병 재활용…근무복·굿즈 등 제작 31일 포스코?여수광양항만공사와 MOU…지역사회 자원선순환 <b>효성티앤씨</b>가 광양만권의 폐페트병으로 만든 '리젠'을 지역 기업과 업체들에 공급해... ,"Wed, 01 Sep 2021 10:33:00 +0900",효성티앤씨
外人 · 기관이 코스피 견인...반도체 · 車 · 조선 · <b>효성</b>계열 '상승',http://www.choicenews.co.kr/news/articleView.html?idxno=84795,http://www.choicenews.co.kr/news/articleView.html?idxno=84795,"수소경제 기대감 속에 효성첨단소재(9.57%), 효성중공업(4.08%), <b>효성티앤씨</b>(2.89%), 효성(1.65%) 등이 상승했다. 사진=뉴시스 제약바이오주에선 셀트리온(0.38%), SK바이오팜(0.88%) 등이 올랐고 SK바이오사이언스(-4.... ","Tue, 14 Sep 2021 16:20:00 +0900",효성티앤씨
<b>효성티앤씨</b> 스판덱스 점유율 32% '톱' ···금호석화 NB라텍스 세계최대 생산,https://www.sedaily.com/NewsView/22REDQ8JT6,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=011&aid=0003960851,운동복 주재료인 스판덱스의 글로벌 시장점유율 32%로 선두를 달리고 있는 <b>효성티앤씨</b>는 최근 세계적인 스판덱스 품귀 현상의 혜택을 톡톡히 봤다. 운동복 수요 급증 속 중국의 수급 불안으로 스판덱스 재고가 전례... ,"Thu, 09 Sep 2021 18:08:00 +0900",효성티앤씨
"<b>효성티앤씨</b>, 광양만서 버려진 페트병 수거해 옷 만든다",https://www.news1.kr/articles/?4421413,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=421&aid=0005576990,"<b>효성티앤씨</b>가 광양만의 폐페트병으로 만든 ‘리젠’을 지역 기업과 업체들에게 공급해 지역사회 자원 선순환 시스템을 구축한다. <b>효성티앤씨</b>는 지난달 31일 포스코 광양제철소, 여수광양항만공사와 ‘광양만권 자원순환... ","Wed, 01 Sep 2021 15:19:00 +0900",효성티앤씨
"<b>효성</b> 조현준 회장, 친환경 사업으로 지속가능경영 강화",http://www.newmanagement.co.kr/?p=12812,http://www.newmanagement.co.kr/?p=12812,스판덱스 섬유로 세계 시장점유율 1위를 차지하고 있는 <b>효성티앤씨</b>는 섬유에 대한 원천기술력을 바탕으로 리사이클 폴리에스터 섬유 ‘리젠’을 자체 개발했다. 리젠은 버려진 투명 페트병을 재활용한 친환경 섬유다.... ,"Mon, 13 Sep 2021 16:42:00 +0900",효성티앤씨
"<b>효성</b>화학, NF3 증설·석탄 가격 강세 수혜 ‘매수’-하나금융투자",https://www.etoday.co.kr/news/view/2060799,https://www.etoday.co.kr/news/view/2060799,윤 연구원은 “베트남 PP/DH 완공 직후 결정된 투자라는 점에서 회사의 성장에 대한 강한 의지가 느껴진다”며 “2022년 기준 효성그룹의 NF3 규모가 약 1만 톤(효성화학 6800톤+<b>효성티앤씨</b> 3000톤)으로 세계 2위 기업으로... ,"Thu, 09 Sep 2021 07:52:00 +0900",효성티앤씨
[용호상박] <b>효성티앤씨</b>·윈하이텍,http://mbnmoney.mbn.co.kr/news/view?news_no=MM1004434294,http://mbnmoney.mbn.co.kr/news/view?news_no=MM1004434294,▶ <b>효성티앤씨</b>(298020) - 캐나다기업 룰룰레몬 서프라이즈 실적 발표 - 스판덱스 글로벌 시장 1위 기업 - 외국인 5일연속 순매수 상승전환 기대 ▶ 윈하이텍(192390) - 건축용 데크플레이트 제작 및 판매 기업 - 제2의... ,"Mon, 13 Sep 2021 13:26:00 +0900",효성티앤씨
"대상 종가집·<b>CJ</b> 비비고, 국내외에 김치·김장 알린다",http://www.busan.com/view/busan/view.php?code=2021091609341872195,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=082&aid=0001119856,"대상 종가집, <b>CJ</b> 비비고 등 국내 대표 김치 브랜드들이 국내외에 유네스코 인류무형유산인 김장문화와... <b>CJ</b>제일제당은 문화재청과 함께 김치 담그는 과정을 담은 '푸드아트(Food Art)' 영상을 선보이고, 라이브 랜선 쿠킹... ","Thu, 16 Sep 2021 09:36:00 +0900",CJ
"<b>CJ</b> CGV, 네이버와 콘텐츠 제휴 활성화",http://www.mydaily.co.kr/new_yk/html/read.php?newsid=202109160955684154&ext=na&utm_campaign=naver_news&utm_source=naver&utm_medium=related_news,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=106&oid=117&aid=0003537210,"<b>CJ</b> CGV와 네이버가 영화를 포함한 다양한 콘텐츠를 소개하는 라이브 프로그램을 선보여 관객들의 영화와... <b>CJ</b> CGV와 네이버는 다양한 제휴를 진행하여 더 많은 관객들에게 영화와 ICECON 콘텐츠, 극장을 소개할 수 있는... ","Thu, 16 Sep 2021 09:56:00 +0900",CJ
