title,originallink,link,description,pubDate
<b>삼성전자</b> 공채서 메타버스로 1:1 직무상담,http://www.fnnews.com/news/202109080807214169,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=014&aid=0004705258,<b>삼성전자</b>는 현재 진행 중인 2021년도 하반기 3급(대졸) 신입채용에서 메타버스 플랫폼을 활용한 1대 1 직무상담을 8~13일 실시한다고 밝혔다. <b>삼성전자</b>는 &quot;채용과 관련해 메타버스 플랫폼을 활용해 구직자와 소통하는 것은... ,"Wed, 08 Sep 2021 09:01:00 +0900"
“<b>삼성전자</b> 주가 매우 저렴…TSMC보다 저평가됐다”,http://www.edaily.co.kr/news/newspath.asp?newsid=02988086629178480,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=018&aid=0005033068,<b>삼성전자</b>가 TSMC보다 저평가됐다는 분석이 나왔다.(사진= AFP) <b>삼성전자</b>(005930) 주가가 세계 최대 파운드리(반도체 위탁생산) 업체인 TSMC보다 저평가됐다는 분석이 나왔다. 8일(현지시간) 자산운용사 에버딘 스탠다드... ,"Thu, 09 Sep 2021 16:23:00 +0900"
"<b>삼성전자</b>, 서울대와 에어컨·세탁기 차세대 기술 공동 개발",http://www.newspim.com/news/view/20210910000121,http://www.newspim.com/news/view/20210910000121,<b>삼성전자</b>가 차세대 가전제품에 적용할 핵심 부품 기술 개발을 위해 서울대와 협력한다. <b>삼성전자</b>와 서울대는 지난 9일 서울 관악구 소재 서울대 전력연구소에서 '미래가전 구동기술센터(센터장 하정익 교수)' 설립을 위한... ,"Fri, 10 Sep 2021 09:33:00 +0900"
"<b>삼성전자</b>, 마이크로 SD카드 신제품 출시…&quot;1초에 최대 160MB&quot;",https://www.hankyung.com/economy/article/202109080958i,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=015&aid=0004602168,<b>삼성전자</b>는 성능과 안정성을 한층 강화한 마이크로 SD카드 신제품 '프로 플러스(PRO PLUS)'와 '(에보 플러스(EVO PLUS)'를 8일 출시했다. SD카드는 플래시메모리 반도체 기반 저장장치로 주로 휴대용 디지털 기기에 활용된다.... ,"Wed, 08 Sep 2021 13:48:00 +0900"
"<b>삼성전자</b>, 갤럭시워치4'·버즈2 이마트24서 판다",http://news.mt.co.kr/mtview.php?no=2021090509100965632,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=105&oid=008&aid=0004640836,"<b>삼성전자</b>가 '갤럭시워치4'와 '갤럭시버즈2', 폴더블폰 액세서리 등 다양한 모바일 신제품을 이마트24에서 판매한다고 5일 밝혔다. <b>삼성전자</b>는 지난 4월부터 USB 케이블, 충전 어댑터, 유선 이어폰 등 정품 액세서리 6종을... ","Sun, 05 Sep 2021 09:12:00 +0900"
"<b>삼성전자</b>, 시스템 반도체 4종 英 '제품 탄소 발자국' 인증",http://biz.newdaily.co.kr/site/data/html/2021/09/09/2021090900018.html,http://biz.newdaily.co.kr/site/data/html/2021/09/09/2021090900018.html,뉴데일리 조재범 기자 = <b>삼성전자</b>가 메모리에 이어 시스템 반도체 제품에 대해서도 '국제 환경 인증'을 받았다. <b>삼성전자</b>는 영국 카본 트러스트(The Carbon Trust)로부터 고성능 시스템 반도체 제품 4종에 대해 '제품... ,"Thu, 09 Sep 2021 08:46:00 +0900"
<b>삼성전자</b>우 주가 1.13%상승중,http://www.mrepublic.co.kr/news/articleView.html?idxno=120361,http://www.mrepublic.co.kr/news/articleView.html?idxno=120361,"사진_<b>삼성전자</b>우 <b>삼성전자</b>우는 14일 오전 10시 58분 기준 800원이 올라 1.13% 상승중이다. 시가 71,200원 고가 71,700원 저가 71,000원이다.","Tue, 14 Sep 2021 11:01:00 +0900"
<b>삼성전자</b> 19조 미국 투자 어떻게 돼가나,http://biz.khan.co.kr/khan_art_view.html?artid=202109061220001&code=920401,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=032&aid=0003096444,<b>삼성전자</b>가 지난 5월 한·미 정상회담 때 미국에 약속한 170억달러(약 19조원)의 반도체 투자지는 언제 결정될까. 이재용 <b>삼성전자</b> 부회장이 지난달 가석방으로 출소하면서 가시화될 것이란 전망이 나왔지만 아직 투자지는... ,"Mon, 06 Sep 2021 12:21:00 +0900"
"<b>삼성전자</b>, 새 마이크로 SD 카드 선봬…성능・내구성↑",https://biz.chosun.com/it-science/ict/2021/09/08/ICAWJ52YHBFV5FVGWQPASDERZ4/?utm_source=naver&utm_medium=original&utm_campaign=biz,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=105&oid=366&aid=0000759942,"<b>삼성전자</b>는 8일 성능과 안정성을 강화한 마이크로 SD카드 프로 플러스와 에보 플러스 신제품을 각각 출시했다고 밝혔다. <b>삼성전자</b>에 따르면 새 제품들은 기존 제품과 비교해 성능을 높이고, 충격에 강한 디자인으로... ","Wed, 08 Sep 2021 09:22:00 +0900"
<b>삼성전자</b> &quot;메타버스로 취업 상담해드려요&quot;,http://news.mk.co.kr/newsRead.php?no=868148&year=2021,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004849750,<b>삼성전자</b>가 MZ세대(1980~2000년대 초 출생) 구직자들과 소통을 강화하기 위해 메타버스 플랫폼을 활용한다. 8일 <b>삼성전자</b>는 2021년 하반기 3급(대졸) 신입사원 채용에서 메타버스 플랫폼을 활용한 일대일 직무상담을... ,"Wed, 08 Sep 2021 17:17:00 +0900"
"<b>삼성전자</b>, '비스포크 김치플러스' 신제품 출시…별도 공사 없이 '빌트인 룩' ...",http://news.mk.co.kr/newsRead.php?no=865881&year=2021,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=103&oid=009&aid=0004849444,<b>삼성전자</b>가 프리미엄 김치냉장고 '비스포크 김치플러스' 4도어 신제품을 8일 출시했다. 이번 신제품의 가장 큰 특징은 별도의 공사 없이 주방 가구에 딱 맞춰 '빌트인 룩'을 구현해 주는 '키친핏' 디자인을 새롭게... ,"Wed, 08 Sep 2021 11:03:00 +0900"
"<b>삼성전자</b>, 영국 사치 갤러리서 8K 작품 선보여",https://www.siminilbo.co.kr/news/newsview.php?ncode=1065596756549961,https://www.siminilbo.co.kr/news/newsview.php?ncode=1065596756549961,▲ <b>삼성전자</b>가 영국 런던에 위치한 사치 갤러리(Saaychi Gallery)에서 공개한 Neo QLED를 활용한 8K 영상 작품 <b>삼성전자</b>가 영국 런던에 위치한 사치 갤러리(Saatchi Gallery)에서 Neo QLED를 활용한 8K 영상... ,"Fri, 10 Sep 2021 21:40:00 +0900"
"<b>삼성전자</b>, '친환경 차세대 가전 R&amp;D' 대학 손 잡았다",http://www.ddaily.co.kr/news/article.html?no=221684,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=105&oid=138&aid=0002110095,- 고려대 ‘친환경 에너지 연구센터’·서울대 ‘미래가전구동센터’ 설립 <b>삼성전자</b>가 친환경 차세대 생활가전 연구개발(R&amp;D)에 힘을 쏟고 있다. 고려대학교에 이어 서울대학교와 손을 잡았다. 10일 <b>삼성전자</b>(대표 김기남... ,"Fri, 10 Sep 2021 09:43:00 +0900"
"<b>삼성전자</b>, 메타버스로 구직자와 일대일 직무상담",https://daily.hankooki.com/lpage/ittech/202109/dh20210908090037138240.htm?s_ref=nv,https://daily.hankooki.com/lpage/ittech/202109/dh20210908090037138240.htm?s_ref=nv,<b>삼성전자</b>는 지난 7일부터 시작된 2021년도 하반기 3급 신입채용에서 메타버스 플랫폼을 활용한 '일대일 직무상담'을 8일부터 13일까지 한다고 밝혔다. <b>삼성전자</b>가 채용 관련해서 메타버스 플랫폼을 활용해 구직자와... ,"Wed, 08 Sep 2021 09:06:00 +0900"
"<b>삼성전자</b>, 메타버스에서 구직자와 직무상담",http://www.etnews.com/20210908000026,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=105&oid=030&aid=0002968161,<b>삼성전자</b>는 7일 시작된 2021년도 하반기 3급 신입채용에서 MZ세대 구직자와 적극적으로 소통하기 위해 13일까지 메타버스 플랫폼을 활용한 '일대일 직무상담'을 실시한다. <b>삼성전자</b>가 채용 관련해서 메타버스 플랫폼을... ,"Wed, 08 Sep 2021 09:32:00 +0900"
"<b>삼성전자</b>, '비스포크 김치플러스' 새 출시…4도어 '키친핏' 첫 적용",https://www.nocutnews.co.kr/news/5620966,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=105&oid=079&aid=0003550704,<b>삼성전자</b>가 프리미엄 김치냉장고 '비스포크 김치플러스' 4도어 신제품을 8일 출시했다. <b>삼성전자</b>는 이번 신제품에 별도의 공사 없이 주방 가구에 딱 맞춰 '빌트인 룩'을 구현해 주는 '키친핏' 디자인을 새롭게 추가해... ,"Wed, 08 Sep 2021 11:01:00 +0900"
이 앱 깔았더니 &quot;<b>삼성</b>이 매일 찾아줘요&quot;…<b>전자</b>기기 1억대 등록,http://news.mt.co.kr/mtview.php?no=2021090909335985019,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=105&oid=008&aid=0004642876,"<b>삼성전자</b>는 자사 '스마트싱스 파인드(SmartThings Find)' 서비스에 1억대가 넘는 파인드 기기가 등록됐다고 9일 밝혔다. 지난해 10월 출시된 스마트싱스 파인드는 갤럭시 기기 이용자가 저전력 블루투스(BLE), 초광대역(UWB)... ","Thu, 09 Sep 2021 09:36:00 +0900"
<b>삼성전자</b> 주식 0.1주씩 살 수 있다...내년부터 국내주식도 소수점 거래 허용,https://daily.hankooki.com/lpage/finance/202109/dh20210912145949148340.htm?s_ref=nv,https://daily.hankooki.com/lpage/finance/202109/dh20210912145949148340.htm?s_ref=nv,투자자들 그동안 비싸서 못샀던 황제주 접근성 확대 기대 내년부터 <b>삼성전자</b> 주식을 ‘0.1주’씩 살 수 있다. <b>삼성전자</b> 주식은 현재 주당 7만5300원(10일 종가 기준)이다. 주식을 사려면 최소 7만5300원은 넣어야 한다는... ,"Sun, 12 Sep 2021 15:00:00 +0900"
"<b>삼성전자</b>, 성능·안정성 강화한 마이크로 SD카드 신제품 출시",http://www.sportsseoul.com/news/read/1062138?ref=naver,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=468&aid=0000788189,삼성전자 마이크로 SD카드 신제품 ‘PRO PLUS’와 ‘EVO PLUS’.  제공 | <b>삼성전자 삼성전자</b>는 성능과 안정성을 한층 강화한 마이크로 SD카드 신제품 ‘PRO PLUS’와 ‘EVO PLUS’을 출시했다고 8일 밝혔다. PRO PLUS와... ,"Wed, 08 Sep 2021 08:58:00 +0900"
올해 중간배당 4.4조원 '역대 최대'...<b>삼성전자</b> 비중은 절반 아래로,https://www.fetv.co.kr/news/article.html?no=95977,https://www.fetv.co.kr/news/article.html?no=95977,올해 전체 배당금에서 <b>삼성전자</b>(2조1550억원)가 차지하는 비중은 절반을 밑도는 49.0%로 나타났다. 이는 2018년부터 2조원 넘게 중간 배당에 나서면서 전체 배당금 규모 60%를 넘어섰던 이전보다 줄어든 수치다.... ,"Sun, 12 Sep 2021 17:54:00 +0900"
"<b>삼성전자</b>, 첫 메타버스 채용부스 열었다…&quot;MZ구직자 소통&quot;",http://www.edaily.co.kr/news/newspath.asp?newsid=01548166629178152,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=018&aid=0005031682,<b>삼성전자</b> DS부문 채용 블로그 (사진=<b>삼성전자</b> 채용 블로그 갈무리)[이데일리 배진솔 기자] <b>삼성전자</b>(005930)는 7일부터 시작된 2021년도 하반기 3급 신입채용에서 메타버스 플랫폼을 활용한 ‘1 대 1 직무상담’을... ,"Wed, 08 Sep 2021 09:01:00 +0900"
"<b>삼성전자</b>, 고성능 시스템 반도체 제품 ‘제품 탄소 발자국’ 획득",https://www.sedaily.com/NewsView/22REBVAO3M,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=011&aid=0003960595,<b>삼성전자</b>가 메모리 반도체에 이어 시스템 반도체 제품도 국제 환경 인증을 받았다. <b>삼성전자</b>는 영국 인증 기관 카본 트러스트에게 고성능 시스템 반도체 제품 4종에 대해 ‘제품 탄소 발자국(PCF)’을 획득했다고 9일... ,"Thu, 09 Sep 2021 12:09:00 +0900"
[부음] 윤종덕(<b>삼성전자</b> 커뮤니케이션팀 전무)씨 모친상,https://biz.chosun.com/notice/obituary/2021/09/12/NZOKYCOEMJCA5ICBP5TITKBBYA/?utm_source=naver&utm_medium=original&utm_campaign=biz,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=366&aid=0000760744,"▲ 최영자씨 별세, 윤종덕(<b>삼성전자</b> 커뮤니케이션팀 전무)·윤종수(LG생활건강 HDB, SCM 팀장)·윤은주씨 모친상, 강선옥씨·최라윤(유니버설 발레 아카데미)씨 시모상, 공희택(전 워커힐, SK네트웍스 본부장)... ","Sun, 12 Sep 2021 14:30:00 +0900"
<b>삼성전자</b> 폴더블폰 흥행조짐,https://www.news1.kr/photos/view/?4959149,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=421&aid=0005586298,6일 서울 서초구 <b>삼성</b> 딜라이트샵에 <b>삼성전자</b> 폴더블폰인 갤럭시Z폴드3와 갤럭시Z플립3가 진열돼 있다. 업계에 따르면 <b>삼성전자</b>의 갤럭시Z 폴드3·플립3의 지난달 25일 기준 사전판매량은 92만대로 작년 하반기에... ,"Mon, 06 Sep 2021 15:37:00 +0900"
"&quot;충격에 강한 설계&quot; <b>삼성전자</b>, 마이크로 SD카드 신제품 출시",https://daily.hankooki.com/lpage/ittech/202109/dh20210908081351138240.htm?s_ref=nv,https://daily.hankooki.com/lpage/ittech/202109/dh20210908081351138240.htm?s_ref=nv,<b>삼성전자</b>는 마이크로 SD카드 신제품 '프로 플러스(PRO PLUS)'와 '에보 플러스(EVO PLUS)'을 출시했다고 8일 밝혔다. 'PRO PLUS'와 'EVO PLUS'는 2015년 출시 이후 마이크로 SD카드 시장에서 꾸준히 팔린 제품이다. 주로... ,"Wed, 08 Sep 2021 08:16:00 +0900"
"&quot;7만 2500원, 그때 살 껄&quot;…외국인 <b>삼성전자</b> 5일 연속 사들였다",http://news.mk.co.kr/newsRead.php?no=860505&year=2021,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004848526,코스피 대장주 <b>삼성전자</b>가 완연한 회복세를 보이고 있다. 외국인들이 5거래일 연속 저가 매수에 나서면서 7만원선 초반까지 밀렸던 주가는 8만원선을 향해 달려가고 있다. 한동안 입을 닫았던 전문가들도 저가... ,"Mon, 06 Sep 2021 20:02:00 +0900"
"<b>삼성전자</b>, '메타버스'에서 신입 공채 직무 상담한다",http://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202109080072&t=NN,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=215&aid=0000983354,<b>삼성전자</b>가 메타버스 플랫폼을 활용해 올해 하반기 3급 신입채용 관련 '일대일 직무상담'을 오늘(8일)부터 13일까지 실시한다. <b>삼성전자</b>가 채용 관련해서 메타버스 플랫폼을 활용해 구직자와 소통하는 것은 이번이... ,"Wed, 08 Sep 2021 09:47:00 +0900"
"IBK투자증권, <b>삼성전자</b> 투자 랩 상품 출시",https://www.ekn.kr/web/view.php?key=20210910010001625,https://www.ekn.kr/web/view.php?key=20210910010001625,IBK투자증권이 오는 14일 <b>삼성전자</b>와 유동성 자산으로 구성된 포트폴리오에 투자하는 랩어카운트 상품인 ‘IBKS 주가연계BM 랩-<b>삼성전자</b>’를 출시한다. 10일 IBK투자증권에 따르면 이 상품은 주가연계증권(ELS)... ,"Fri, 10 Sep 2021 09:48:00 +0900"
"<b>삼성전자</b>, 구직자와 메타버스 활용 '일대일' 직무상담",http://news.mk.co.kr/newsRead.php?no=864943&year=2021,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=009&aid=0004849344,<b>삼성전자</b>는 7일부터 시작된 2021년도 하반기 3급 신입채용에서 MZ세대 구직자들과 보다 적극적인 소통을 위해 메타버스 플랫폼을 활용한 '일대일 직무상담'을 8일부터 13일까지 실시한다. <b>삼성전자</b>가 채용 관련해서... ,"Wed, 08 Sep 2021 09:03:00 +0900"
"<b>삼성전자</b>, 고성능 시스템 반도체 '제품 탄소 발자국' 국제 환경 인증 획득",https://news.imaeil.com/ITCar/2021090910201765650,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=105&oid=088&aid=0000720437,<b>삼성전자</b>는 시스템 반도체 제품에 대해 '국제 환경 인증'을 받았다고 9일 밝혔다. <b>삼성전자</b>에 따르면 고성능 시스템 반도체 4종이 영국 카본 트러스트(The Carbon Trust)로부터 '제품 탄소 발자국(Product Carbon Footprint... ,"Thu, 09 Sep 2021 10:21:00 +0900"
"<b>삼성전자</b>, 하반기 공개채용서 '메타버스 직무상담' 도입",https://www.etoday.co.kr/news/view/2060442,https://www.etoday.co.kr/news/view/2060442,이투데이=노우리 기자 | 메타버스 플랫폼 활용한 구직자와의 소통은 이번이 처음 (연합뉴스) <b>삼성전자</b>가 MZ세대 구직자들과 더욱 적극적인 소통을 위해 메타버스 플랫폼을 활용한 '일대일 직무상담'을 실시한다. 이번... ,"Wed, 08 Sep 2021 09:02:00 +0900"
[부고]윤종덕씨(<b>삼성전자</b> 커뮤니케이션팀 전무) 모친상,http://news.mt.co.kr/mtview.php?no=2021091213365638766,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=008&aid=0004643994,"■최영자씨 별세, 윤종덕씨(<b>삼성전자</b> 커뮤니케이션팀 전무)·종수씨(LG생활건강 HDB,SCM 팀장)·은주씨 모친상, 강선옥·최라윤씨(유니버설 발레 아카데미) 시모상, 공희택씨(SK네트웍스 본부장) 빙모상=12일... ","Sun, 12 Sep 2021 13:46:00 +0900"
"<b>삼성전자</b>-서울대 공과대학, '미래가전 구동기술센터' 설립 협약 체결",http://www.newsis.com/view/?id=NISI20210910_0017933145,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=003&aid=0010712636,지난 9일 서울 관악구 서울대 전력연구소에서 이기수 <b>삼성전자</b> 생활가전사업부 부사장과 이병호 서울대 공과대학장이 ‘미래가전 구동기술센터’ 설립을 위한 업무협약(MOU)을 체결한 뒤 기념촬영을 하고 있다.... ,"Fri, 10 Sep 2021 09:10:00 +0900"
"<b>삼성전자</b>, 하반기 신입 채용 설명에 메타버스 활용",https://zdnet.co.kr/view/?no=20210908082548,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=105&oid=092&aid=0002233033,<b>삼성전자</b>는 7일부터 시작된 2021년도 하반기 3급 신입채용에서 MZ세대 구직자들과 보다 적극적인 소통을 위해 메타버스 플랫폼을 활용한 일대일 직무상담을 8일부터 13일까지 실시한다. <b>삼성전자</b>가 채용 관련해서... ,"Wed, 08 Sep 2021 09:01:00 +0900"
"<b>삼성전자</b>, 최고 해상도 8K영상 작품 선봬",http://www.munhwa.com/news/view.html?no=2021091001072407000001,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=021&aid=0002485219,<b>삼성전자</b>는 9일(현지시간) 영국 런던 사치 갤러리에서 차세대 디스플레이 기술인 ‘네오 QLED’를 활용한 최고 해상도의 8K 영상 작품을 선보였다고 10일 밝혔다. <b>삼성전자</b>는 미적 지각 예술가로 유명한 마이클... ,"Fri, 10 Sep 2021 12:11:00 +0900"
"<b>삼성전자</b>, '스마트싱스 파인드' 등록 기기 1억대 돌파",https://view.asiae.co.kr/article/2021090910023038674,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=105&oid=277&aid=0004966739,"<b>삼성전자</b>는 '스마트싱스 파인드(SmartThings Find)' 서비스에 1억대가 넘는 파인드 기기가 등록됐다고 9일 밝혔다. 지난해 10월 출시된 스마트싱스 파인드는 갤럭시 기기 이용자가 저전력 블루투스(BLE), 초광대역(UWB) 기술을... ","Thu, 09 Sep 2021 10:00:00 +0900"
"<b>삼성전자</b> '스마트싱스 파인드', 등록 기기 1억대 돌파",http://www.etnews.com/20210909000244,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=105&oid=030&aid=0002968560,"<b>삼성전자</b> '스마트싱스 파인드(SmartThings Find)' 서비스에 1억대가 넘는 파인드 기기가 등록됐다. <b>삼성전자</b>가 지난해 10월 출시한 스마트싱스 파인드는 갤럭시 기기 이용자가 저전력 블루투스(BLE), 초광대역(UWB) 기술을... ","Thu, 09 Sep 2021 15:53:00 +0900"
"<b>삼성전자</b>, 서울대와 가전용 컴프레서·모터 신기술 개발",http://www.newsway.co.kr/news/view?tp=1&ud=2021091015061772707,http://www.newsway.co.kr/news/view?tp=1&ud=2021091015061772707,<b>삼성전자</b>가 서울대학교와 손잡고 가전 핵심 부품인 컴프레서·모터의 차세대 기술을 공동 개발한다. <b>삼성전자</b>는 지난 9일 서울대 관악캠퍼스 전력연구소에서 미래가전 구동기술센터 설립을 위한 업무협약(MOU)을... ,"Fri, 10 Sep 2021 15:08:00 +0900"
"<b>삼성전자</b>, 성능·안정성 강화 마이크로 SD카드 신제품 출시",http://news.heraldcorp.com/view.php?ud=20210908000067,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=016&aid=0001884754,<b>삼성전자</b>가 성능과 안정성을 강화한 마이크로 SD카드 신제품 ‘PRO PLUS’와 ‘EVO PLUS’을 출시했다고 8일 밝혔다. ‘PRO PLUS’와 ‘EVO PLUS’는 2015년 출시된 이후 마이크로 SD카드 시장에서 소비자들로부터... ,"Wed, 08 Sep 2021 08:57:00 +0900"
"<b>삼성전자</b>, 서울대와 차세대 가전 핵심 부품 개발",http://www.mediapen.com/news/view/662300,http://www.mediapen.com/news/view/662300,<b>삼성전자</b>가 차세대 가전 제품에 적용할 핵심 부품 기술 개발을 위해 서울대와 협력한다. <b>삼성전자</b>와 서울대는 전날 서울 관악구 소재 서울대 전력연구소에서 ‘미래가전 구동기술센터’ 설립을 위한 업무협약(MOU)을... ,"Fri, 10 Sep 2021 09:12:00 +0900"
"<b>삼성전자</b>, 하반기 공채서 메타버스 활용 직무상담 첫 도입",https://view.asiae.co.kr/article/2021090808544848434,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=277&aid=0004965932,<b>삼성전자</b>가 올해 하반기 3급(대졸) 신입사원 채용에서 메타버스(확장가상세계) 플랫폼을 활용한 직무상담을 처음으로 도입한다. <b>삼성전자</b>는 MZ세대(밀레니얼＋Z세대) 구직자들과 보다 적극적으로 소통하기 위해 오는... ,"Wed, 08 Sep 2021 09:00:00 +0900"
"<b>삼성전자</b>, 성능·안정성 강화 마이크로 SD카드 출시",http://www.busan.com/view/busan/view.php?code=2021090809074710006,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=082&aid=0001118105,<b>삼성전자</b> 마이크로 SD카드.<b>삼성전자</b> 제공 <b>삼성전자</b>는 성능과 안정성을 한층 강화한 마이크로 SD카드 신제품 ‘프로 플러스’와 ‘에보 플러스’를 출시했다고 8일 밝혔다. 프로 플러스와 에보 플러스는 2015년 출시... ,"Wed, 08 Sep 2021 09:19:00 +0900"
"<b>삼성전자</b>, 외국인 사자 우위…주가 하루만에 기지개",http://www.pinpointnews.co.kr/view.php?ud=202109130906341334c642673384_45,http://www.pinpointnews.co.kr/view.php?ud=202109130906341334c642673384_45,<b>삼성전자</b> 주가가 소폭 상승이다. 13일 한국거래소에 따르면 <b>삼성전자</b> 주가는 오전 9시 1분 현재 전날 대비 0.40% 오른 7만5600원에 거래되고 있다. 하루만에 상승이다. 외국인투자자의 경우 씨티그룹 4만4053주... ,"Mon, 13 Sep 2021 09:09:00 +0900"
"<b>삼성전자</b>·서울대, '미래가전 구동기술센터' 설립 협약",http://www.digitaltoday.co.kr/news/articleView.html?idxno=416855,http://www.digitaltoday.co.kr/news/articleView.html?idxno=416855,미래가전 구동기술센터 설립 MOU를 체결한 이기수 삼성전자 생활가전사업부 부사장(왼쪽)과 이병호 서울대 공과대학장 [사진: <b>삼성전자</b>] <b>삼성전자</b>가 차세대 가전 제품에 적용할 핵심 부품 기술 개발을 위해 서울대학교와... ,"Fri, 10 Sep 2021 09:58:00 +0900"
"<b>삼성전자</b>, 메모리 이어 시스템 반도체 4종도 '탄소 발자국' 인증",http://www.inews24.com/view/1403030,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=105&oid=031&aid=0000623222,<b>삼성전자</b>가 메모리에 이어 시스템 반도체 제품에 대해서도 '국제 환경 인증'을 받았다. <b>삼성전자</b>는 영국 카본 트러스트로부터 고성능 시스템 반도체 제품 4종에 대해 '제품 탄소 발자국(PCF)'을 획득했다고 9일 밝혔다.... ,"Thu, 09 Sep 2021 09:28:00 +0900"
"<b>삼성전자</b>, '1.6배' 더 빨리 읽는 마이크로 SD카드 신제품 출시",https://www.nocutnews.co.kr/news/5620941,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=079&aid=0003550580,<b>삼성전자</b>는 성능과 안정성을 한층 강화한 마이크로 SD카드 신제품 '프로 플러스(PRO PLUS)'와 '에보 플러스(EVO PLUS)'를 출시했다고 8일 밝혔다. 두 제품은 2015년 출시 이후 마이크로 SD카드 시장에서 소비자들로부터... ,"Wed, 08 Sep 2021 08:57:00 +0900"
"<b>삼성전자</b>-서울대, 컴프레서‧모터 '차세대기술' 공동 개발",http://www.enewstoday.co.kr/news/articleView.html?idxno=1511646,http://www.enewstoday.co.kr/news/articleView.html?idxno=1511646,삼성전자와 서울대가 '미래가전 구동기술센터'를 설립하고 가전제품의 핵심 부품인 컴프레서와 모터에 적용할 차세대 기술을 공동으로 개발한다. [사진=<b>삼성전자</b>] <b>삼성전자</b>와 서울대가 '미래가전 구동기술센터'를... ,"Fri, 10 Sep 2021 10:32:00 +0900"
"IBK투자증권, <b>삼성전자</b>에 투자하는 랩 상품 선봬",http://www.shinailbo.co.kr/news/articleView.html?idxno=1458936,http://www.shinailbo.co.kr/news/articleView.html?idxno=1458936,"IBK투자증권이 <b>삼성전자</b>와 유동성 자산으로 구성된 포트폴리오에 투자하는 랩어카운트 상품인 'IBKS 주가연계BM 랩-<b>삼성전자</b>'를 오는 14일 출시한다. 10일 회사 관계자에 따르면, 이 상품은 ELS 수익구조와 유사한 금융공학... ","Fri, 10 Sep 2021 09:16:00 +0900"
"<b>삼성전자</b>, 화상 회의 돕는 '웹캠 모니터' 글로벌 출시",http://www.asiaa.co.kr/news/articleView.html?idxno=57941,http://www.asiaa.co.kr/news/articleView.html?idxno=57941,"삼성 웹캠 모니터 제품 이미지 [사진=<b>삼성전자</b>] <b>삼성전자</b>가 14일 화상 회의를 돕는 '웹캠 모니터'를 북미, 유럽 등 글로벌 시장에 출시한다. 삼성 웹캠 모니터는 필요한 때만 꺼내 쓸 수 있도록 화상 회의용 웹캠 카메라와... ","Tue, 14 Sep 2021 11:01:00 +0900"
"<b>삼성전자</b>, 4도어 키친핏 도입한 '비스포크 김치플러스' 출시",https://daily.hankooki.com/lpage/ittech/202109/dh20210908110028138240.htm?s_ref=nv,https://daily.hankooki.com/lpage/ittech/202109/dh20210908110028138240.htm?s_ref=nv,키친핏 냉장고와 조합 시 최대 1035L 용량 <b>삼성전자</b>는 프리미엄 김치냉장고 ‘비스포크 김치플러스’ 4도어 신제품을 8일 출시했다고 밝혔다. 별도의 공사 없이 주방 가구에 딱 맞춰 ‘빌트인 룩’을 구현해 주는... ,"Wed, 08 Sep 2021 11:06:00 +0900"
